STA_GRUPPENID;SYSTEMTRASSENANFORDERUNGID;BSTID;LAUFNR
35;231;RXKL;1
35;231;RKL;2
35;231;RKOR;3
35;231;RLT;4
35;231;R902O;5
35;231;R901O;6
35;231;RAPK;7
35;231;RAPP;8
35;231;RAPM;9
35;231;RO  N;10
35;231;ROG E;11
35;231;ROG A;12
35;232;ROG A;1
35;232;RO;2
35;232;RO  S;3
35;232;R357O;4
35;232;R354O;5
35;232;RNS;6
35;232;RFH;7
35;232;RLSW;8
35;232;R257O;9
35;232;R256O;10
35;232;RORW;11
35;232;R157O;12
35;232;R154O;13
35;232;RRI;14
35;232;RHZ;15
35;232;RKN;16
35;232;RRL;17
35;232;RKOE;18
35;232;RTMU;19
35;232;REMM;20
35;232;RKLR;21
35;232;RDZ;22
35;232;R163F;23
35;232;R160F;24
35;232;RGDN;25
35;232;R 81F;26
35;232;RFG;27
35;233;RFG;1
35;233;RFGS;2
35;233;RLS;3
35;233;REBR;4
35;233;RSAL;5
35;233;R 25F;6
35;233;R 30F;7
35;233;RNO;8
35;233;RBKR;9
35;233;R239F;10
35;233;R240F;11
35;233;RHE;12
35;233;R255F;13
35;233;RBGG;14
35;233;R260F;15
35;233;RML;16
35;233;RAUG;17
35;233;RSG N;18
35;233;RSG;19
35;233;R289F;20
35;233;R290F;21
35;233;RBEL;22
35;233;RRW;23
35;233;RKES;24
35;233;RKEU;25
35;233;R312F;26
35;233;RIT;27
35;233;R315F;28
35;233;REF;29
35;233;REI;30
35;233;RHL;31
35;233;RW;32
35;234;ROG E;1
35;234;RO  N;2
35;234;RAPM;3
35;234;RAPP;4
35;234;RAPK;5
35;234;R901O;6
35;234;R902O;7
35;234;RLT;8
35;234;RKOR;9
35;234;RKL;10
35;234;RXKL;11
35;235;RFG;1
35;235;R 81F;2
35;235;RGDN;3
35;235;R160F;4
35;235;R163F;5
35;235;RDZ;6
35;235;RKLR;7
35;235;REMM;8
35;235;RTMU;9
35;235;RKOE;10
35;235;RRL;11
35;235;RKN;12
35;235;RHZ;13
35;235;RRI;14
35;235;R154O;15
35;235;R157O;16
35;235;RORW;17
35;235;R256O;18
35;235;R257O;19
35;235;RLSW;20
35;235;RFH;21
35;235;RNS;22
35;235;R354O;23
35;235;R357O;24
35;235;RO  S;25
35;235;RO;26
35;235;ROG A;27
35;236;RW;1
35;236;RHL;2
35;236;REI;3
35;236;REF;4
35;236;R315F;5
35;236;RIT;6
35;236;R312F;7
35;236;RKEU;8
35;236;RKES;9
35;236;RRW;10
35;236;RBEL;11
35;236;R290F;12
35;236;R289F;13
35;236;RSG;14
35;236;RSG N;15
35;236;RAUG;16
35;236;RML;17
35;236;R260F;18
35;236;RBGG;19
35;236;R255F;20
35;236;RHE;21
35;236;R240F;22
35;236;R239F;23
35;236;RBKR;24
35;236;RNO;25
35;236;R 30F;26
35;236;R 25F;27
35;236;RSAL;28
35;236;REBR;29
35;236;RLS;30
35;236;RFGS;31
35;236;RFG;32
35;237;RKR;1
35;237;RETL;2
35;237;RRA;3
35;237;R 19R;4
35;237;R 18R;5
35;237;R121K;6
35;237;R 21K;7
35;237;R 20K;8
35;237;RRAS;9
35;237;RSAW;10
35;237;RBB;11
35;237;R929O;12
35;237;R829O;13
35;237;R828O;14
35;237;R928O;15
35;237;R831O;16
35;237;R830O;17
35;237;R933O;18
35;237;RBNB;19
35;237;R832O;20
35;237;ROW;21
35;237;R837O;22
35;237;R836O;23
35;237;RAH F;24
35;237;R841O;25
35;237;R840O;26
35;237;ROEN;27
35;237;R845O;28
35;237;R844O;29
35;237;R847O;30
35;237;R846O;31
35;237;RAPR;32
35;237;RAP;33
35;237;RAPM;34
35;237;RO  N;35
35;237;ROG E;36
35;237;ROG A;37
35;238;ROG E;1
35;238;RO  N;2
35;238;RAPM;3
35;238;RAP;4
35;238;RAPR;5
35;238;R846O;6
35;238;R847O;7
35;238;R844O;8
35;238;R845O;9
35;238;ROEN;10
35;238;R840O;11
35;238;R841O;12
35;238;RAH F;13
35;238;R836O;14
35;238;R837O;15
35;238;ROW;16
35;238;R832O;17
35;238;RBNB;18
35;238;R933O;19
35;238;R830O;20
35;238;R831O;21
35;238;R928O;22
35;238;R828O;23
35;238;R829O;24
35;238;R929O;25
35;238;RBB;26
35;238;RSAW;27
35;238;RRAS;28
35;238;R 20K;29
35;238;R 21K;30
35;238;R121K;31
35;238;R 18R;32
35;238;R 19R;33
35;238;RRA;34
35;238;ROH;35
35;238;RBIE;36
35;238;RDRM;37
35;238;RDUN;38
35;238;RBAS;39
35;238;RFM;40
35;238;RDA;41
35;238;RKUW;42
35;238;RKR;43
36;239;TK  S;1
36;239;TSZA;2
36;239;TSZAH;3
36;239;TSM;4
36;239;T414S;5
36;239;T413S;6
36;239;TSEB;7
36;239;TSU;8
36;239;TSU P;9
36;239;TSOM;10
36;239;T 51F;11
36;239;TEMEF;12
36;239;T 50F;13
36;239;TE;14
36;239;T101F;15
36;239;T102F;16
36;239;TOESF;17
36;239;T103F;18
36;239;T104F;19
36;239;T105F;20
36;239;T106F;21
36;239;T107F;22
36;239;TEZLF;23
36;239;T108F;24
36;239;T109F;25
36;239;T110F;26
36;239;TACHF;27
36;239;TP;28
36;239;T117P;29
36;239;T119P;30
36;239;T123P;31
36;239;T121P;32
36;239;T120P;33
36;239;T125P;34
36;239;T127P;35
36;239;T242P;36
36;239;T244P;37
36;239;TRF;38
36;239;T293P;39
36;239;T291P;40
36;239;T262P;41
36;239;T264P;42
36;239;T131P;43
36;239;T133P;44
36;239;T130P;45
36;239;T132P;46
36;239;TEC;47
36;239;T143P;48
36;239;T141P;49
36;239;T140P;50
36;239;T142P;51
36;239;TUH;52
36;239;T151P;53
36;239;T153P;54
36;239;T152P;55
36;239;T150P;56
36;239;TFAU;57
36;239;T155P;58
36;239;T157P;59
36;239;T156P;60
36;239;T154P;61
36;239;TGO;62
36;239;T161P;63
36;239;T163P;64
36;239;T160P;65
36;239;TEF;66
36;239;T171P;67
36;239;T173P;68
36;239;T172P;69
36;239;T170P;70
36;239;TSAL;71
36;239;T175P;72
36;239;T177P;73
36;239;T174P;74
36;239;TSD;75
36;239;T181P;76
36;239;T180P;77
36;239;TGI;78
36;239;TGIS;79
36;239;T195P;80
36;239;T194P;81
36;239;TKUC;82
36;239;TGW;83
36;239;TG;84
36;239;T201G;85
36;239;T211G;86
36;239;T210G;87
36;239;T200G;88
36;239;T203G;89
36;239;T213G;90
36;239;T212G;91
36;239;T202G;92
36;239;TAM;93
36;239;T205G;94
36;239;T215G;95
36;239;T204G;96
36;239;TURS;97
36;239;T207G;98
36;239;T217G;99
36;239;T206G;100
36;239;TLON;101
36;239;T209G;102
36;239;T219G;103
36;239;T208G;104
36;239;TWS;105
36;239;TWSH;106
36;239;T331G;107
36;239;T333G;108
36;239;T330G;109
36;239;TBS;110
36;239;T341G;111
36;239;T335G;112
36;239;T340G;113
36;239;T334G;114
36;239;T343G;115
36;239;T337G;116
36;239;T336G;117
36;239;T342G;118
36;239;TUOE;119
36;239;T347G;120
36;239;T346G;121
36;239;TU  N;122
36;239;TU  R;123
36;240;TU;1
36;240;TU  N;2
36;240;T346G;3
36;240;T347G;4
36;240;TUOE;5
36;240;T342G;6
36;240;T336G;7
36;240;T337G;8
36;240;T343G;9
36;240;T334G;10
36;240;T340G;11
36;240;T335G;12
36;240;T341G;13
36;240;TBS;14
36;240;T330G;15
36;240;T333G;16
36;240;T331G;17
36;240;TWSH;18
36;240;TWS;19
36;240;T208G;20
36;240;T219G;21
36;240;T209G;22
36;240;TLON;23
36;240;T206G;24
36;240;T217G;25
36;240;T207G;26
36;240;TURS;27
36;240;T204G;28
36;240;T215G;29
36;240;T205G;30
36;240;TAM;31
36;240;T202G;32
36;240;T212G;33
36;240;T213G;34
36;240;T203G;35
36;240;T200G;36
36;240;T210G;37
36;240;T211G;38
36;240;T201G;39
36;240;TG;40
36;240;TGW;41
36;240;TKUC;42
36;240;T194P;43
36;240;T195P;44
36;240;TGIS;45
36;240;TGI;46
36;240;T180P;47
36;240;T181P;48
36;240;TSD;49
36;240;T174P;50
36;240;T177P;51
36;240;T175P;52
36;240;TSAL;53
36;240;T170P;54
36;240;T172P;55
36;240;T173P;56
36;240;T171P;57
36;240;TEF;58
36;240;T160P;59
36;240;T163P;60
36;240;T161P;61
36;240;TGO;62
36;240;T154P;63
36;240;T156P;64
36;240;T157P;65
36;240;T155P;66
36;240;TFAU;67
36;240;T150P;68
36;240;T152P;69
36;240;T153P;70
36;240;T151P;71
36;240;TUH;72
36;240;T142P;73
36;240;T140P;74
36;240;T141P;75
36;240;T143P;76
36;240;TEC;77
36;240;T132P;78
36;240;T130P;79
36;240;T133P;80
36;240;T131P;81
36;240;T264P;82
36;240;T262P;83
36;240;T291P;84
36;240;T293P;85
36;240;TRF;86
36;240;T244P;87
36;240;T242P;88
36;240;T127P;89
36;240;T125P;90
36;240;T120P;91
36;240;T121P;92
36;240;T123P;93
36;240;T119P;94
36;240;T117P;95
36;240;TP;96
36;240;TACHF;97
36;240;T110F;98
36;240;T109F;99
36;240;T108F;100
36;240;TEZLF;101
36;240;T107F;102
36;240;T106F;103
36;240;T105F;104
36;240;T104F;105
36;240;T103F;106
36;240;TOESF;107
36;240;T102F;108
36;240;T101F;109
36;240;TE;110
36;240;T 50F;111
36;240;TEMEF;112
36;240;T 51F;113
36;240;TSOM;114
36;240;TSU P;115
36;240;TSU;116
36;240;TSEB;117
36;240;T413S;118
36;240;T414S;119
36;240;TSM;120
36;240;TSZAH;121
36;240;TSZA;122
36;240;TK  O;123
37;241;MTL;1
37;241;M674A;2
37;241;M673A;3
37;241;M 672;4
37;241;M 696;5
37;241;M 665;6
37;241;M 699;7
37;241;M 664;8
37;241;M 663;9
37;241;MOTW;10
37;241;M 648;11
37;241;M 697;12
37;241;M 647;13
37;241;M 694;14
37;241;M644A;15
37;241;M643A;16
37;241;M 693;17
37;241;MMDL;18
37;241;M 688;19
37;241;M 638;20
37;241;M 637;21
37;241;M 634;22
37;241;M 683;23
37;241;M 633;24
37;241;MDT;25
37;241;M272A;26
37;241;M271A;27
37;241;M268A;28
37;241;MBHM;29
37;241;M269A;30
37;241;MMTG;31
37;241;M211A;32
37;241;M210A;33
37;241;M259A;34
37;241;M209A;35
37;241;M208A;36
37;241;M258A;37
37;241;MNOD;38
37;241;M257A;39
37;241;M207A;40
37;241;M206A;41
37;241;MWDF;42
37;241;MMEI;43
37;241;MHEH;44
37;241;MSTW;45
37;241;M 204;46
37;241;MLAW;47
37;241;M205A;48
37;241;MGAL;49
37;241;M202A;50
37;241;M 203;51
37;241;MGHF;52
37;241;M 198;53
37;241;M199A;54
37;241;MAOB;55
37;241;MA;56
37;241;MAHA;57
37;241;MAHZF;58
37;241;M638A;59
37;241;M637A;60
37;241;M636A;61
37;241;M635A;62
37;241;M634A;63
37;241;M633A;64
37;241;M 632;65
37;241;M 631;66
37;241;M 630;67
37;241;M 629;68
37;241;MMRU;69
37;241;M626A;70
37;241;M625A;71
37;241;M624A;72
37;241;M623A;73
37;241;M622A;74
37;241;M621A;75
37;241;M620A;76
37;241;M619A;77
37;241;M618A;78
37;241;M617A;79
37;241;M616A;80
37;241;M615A;81
37;241;M614A;82
37;241;M 613;83
37;241;M 612;84
37;241;M 611;85
37;241;M 610;86
37;241;M608A;87
37;241;M609A;88
37;241;M606A;89
37;241;M607A;90
37;241;M 604;91
37;241;M605A;92
37;241;MOL;93
37;241;M503A;94
37;241;YMMOL;95
37;241;M 502;96
37;241;MN  F;97
37;241;MN  M;98
37;242;MN  A;1
37;242;MN  M;2
37;242;MN  F;3
37;242;M 502;4
37;242;YMMOL;5
37;242;M503A;6
37;242;MOL;7
37;242;M 403;8
37;242;M 402;9
37;242;M 405;10
37;242;M 404;11
37;242;M 406;12
37;242;M407A;13
37;242;M408A;14
37;242;MMA A;15
37;242;M 411;16
37;242;M412A;17
37;242;M 413;18
37;242;M414B;19
37;242;MMAM;20
37;242;M415A;21
37;242;M416A;22
37;242;M417A;23
37;242;M 418;24
37;242;M419A;25
37;242;M420A;26
37;242;M421A;27
37;242;M 422;28
37;242;MHMR;29
37;242;M 423;30
37;242;M 424;31
37;242;M 425;32
37;242;M 426;33
37;242;MAHB;34
37;242;M 427;35
37;242;M 428;36
37;242;M 429;37
37;242;M 431;38
37;242;M 430;39
37;242;M 433;40
37;242;M 432;41
37;242;MMR;42
37;242;M435A;43
37;242;MSAF;44
37;242;M434A;45
37;242;M437;46
37;242;M436;47
37;242;MKIS;48
37;242;M441;49
37;242;M440;50
37;242;M443;51
37;242;M442;52
37;242;M 445;53
37;242;M444B;54
37;242;MAHZH;55
37;242;M 447;56
37;242;M 446;57
37;242;M449A;58
37;242;M448A;59
37;242;MAHA;60
37;242;MA;61
37;242;MAOB;62
37;242;M199A;63
37;242;M 198;64
37;242;MGHF;65
37;242;M 203;66
37;242;M202A;67
37;242;MGAL;68
37;242;M205A;69
37;242;MLAW;70
37;242;M 204;71
37;242;MSTW;72
37;242;MHEH;73
37;242;MMEI;74
37;242;MWDF;75
37;242;M206A;76
37;242;M207A;77
37;242;M257A;78
37;242;MNOD;79
37;242;M258A;80
37;242;M208A;81
37;242;M209A;82
37;242;M259A;83
37;242;M210A;84
37;242;M211A;85
37;242;MMTG;86
37;242;M269A;87
37;242;MBHM;88
37;242;M268A;89
37;242;M271A;90
37;242;M272A;91
37;242;MDT;92
37;242;M 633;93
37;242;M 683;94
37;242;M 634;95
37;242;M 637;96
37;242;M 638;97
37;242;M 688;98
37;242;MMDL;99
37;242;M 693;100
37;242;M643A;101
37;242;M644A;102
37;242;M 694;103
37;242;M 647;104
37;242;M 697;105
37;242;M 648;106
37;242;MOTW;107
37;242;M 663;108
37;242;M 664;109
37;242;M 699;110
37;242;M 665;111
37;242;M 696;112
37;242;M 672;113
37;242;M673A;114
37;242;M674A;115
37;242;MTL;116
37;243;TU  R;1
37;243;TU;2
37;243;TQUF;3
37;243;MNM;4
37;243;M170U;5
37;243;M169U;6
37;243;M168U;7
37;243;M167U;8
37;243;M166U;9
37;243;M165U;10
37;243;MNSG;11
37;243;MUFH;12
37;243;M162U;13
37;243;M161U;14
37;243;M160U;15
37;243;M159U;16
37;243;MLEH;17
37;243;M158U;18
37;243;M157U;19
37;243;M156U;20
37;243;M155U;21
37;243;MGZB;22
37;243;M154U;23
37;243;M153U;24
37;243;M152U;25
37;243;M151U;26
37;243;MNFG;27
37;243;YKMNO;28
37;243;MOFF;29
37;243;M  20;30
37;243;M  21;31
37;243;M  18;32
37;243;M  19;33
37;243;MMAH;34
37;243;M  17;35
37;243;M  16;36
37;243;M  15;37
37;243;MBGU;38
37;243;M  14;39
37;243;M  13;40
37;243;MJET;41
37;243;M  12;42
37;243;M  11;43
37;243;MFHU;44
37;243;MFHD;45
37;243;M   6;46
37;243;M   5;47
37;243;M   4;48
37;243;M  3B;49
37;243;M  2B;50
37;243;M  1A;51
37;243;MDKS;52
37;243;M 124;53
37;243;M 125;54
37;243;M 122;55
37;243;M 123;56
37;243;M120A;57
37;243;M 121;58
37;243;M118A;59
37;243;MKUN;60
37;243;M119A;61
37;243;MGHN;62
37;243;M114A;63
37;243;M 115;64
37;243;M112A;65
37;243;MDID;66
37;243;M113A;67
37;243;M110A;68
37;243;M111A;69
37;243;MWHS;70
37;243;MNES;71
37;243;MAHI;72
37;243;MAOB;73
37;243;MA;74
37;243;MAHA;75
37;243;MAHZF;76
37;243;M638A;77
37;243;M637A;78
37;243;M636A;79
37;243;M635A;80
37;243;M634A;81
37;243;M633A;82
37;243;M 632;83
37;243;M 631;84
37;243;M 630;85
37;243;M 629;86
37;243;MMRU;87
37;243;M626A;88
37;243;M625A;89
37;243;M624A;90
37;243;M623A;91
37;243;M622A;92
37;243;M621A;93
37;243;M620A;94
37;243;M619A;95
37;243;M618A;96
37;243;M617A;97
37;243;M616A;98
37;243;M615A;99
37;243;M614A;100
37;243;M 613;101
37;243;M 612;102
37;243;M 611;103
37;243;M 610;104
37;243;M608A;105
37;243;M609A;106
37;243;M606A;107
37;243;M607A;108
37;243;M 604;109
37;243;M605A;110
37;243;MOL;111
37;243;M503A;112
37;243;YMMOL;113
37;243;M 502;114
37;243;MN  F;115
37;243;MN  M;116
37;244;MN  A;1
37;244;MN  M;2
37;244;MN  F;3
37;244;M 502;4
37;244;YMMOL;5
37;244;M503A;6
37;244;MOL;7
37;244;M605A;8
37;244;M 604;9
37;244;M607A;10
37;244;M606A;11
37;244;M609A;12
37;244;M608A;13
37;244;M 610;14
37;244;M 611;15
37;244;M 612;16
37;244;M 613;17
37;244;M614A;18
37;244;M615A;19
37;244;M616A;20
37;244;M617A;21
37;244;M618A;22
37;244;M619A;23
37;244;M620A;24
37;244;M621A;25
37;244;M622A;26
37;244;M623A;27
37;244;M624A;28
37;244;M625A;29
37;244;M626A;30
37;244;MMRU;31
37;244;M 629;32
37;244;M 630;33
37;244;M 631;34
37;244;M 632;35
37;244;M633A;36
37;244;M634A;37
37;244;M635A;38
37;244;M636A;39
37;244;M637A;40
37;244;M638A;41
37;244;MAHZF;42
37;244;MAHA;43
37;244;MA;44
37;244;MAOB;45
37;244;MAHI;46
37;244;MNES;47
37;244;MWHS;48
37;244;M111A;49
37;244;M110A;50
37;244;M113A;51
37;244;MDID;52
37;244;M112A;53
37;244;M 115;54
37;244;M114A;55
37;244;MGHN;56
37;244;M119A;57
37;244;MKUN;58
37;244;M118A;59
37;244;M 121;60
37;244;M120A;61
37;244;M 123;62
37;244;M 122;63
37;244;M 125;64
37;244;M 124;65
37;244;MDKS;66
37;244;M  1A;67
37;244;M  2B;68
37;244;M  3B;69
37;244;M   4;70
37;244;M   5;71
37;244;M   6;72
37;244;MFHD;73
37;244;MFHU;74
37;244;M  11;75
37;244;M  12;76
37;244;MJET;77
37;244;M  13;78
37;244;M  14;79
37;244;MBGU;80
37;244;M  15;81
37;244;M  16;82
37;244;M  17;83
37;244;MMAH;84
37;244;M  19;85
37;244;M  18;86
37;244;M  21;87
37;244;M  20;88
37;244;MOFF;89
37;244;YKMNO;90
37;244;MNFG;91
37;244;M151U;92
37;244;M152U;93
37;244;M153U;94
37;244;M154U;95
37;244;MGZB;96
37;244;M155U;97
37;244;M156U;98
37;244;M157U;99
37;244;M158U;100
37;244;MLEH;101
37;244;M159U;102
37;244;M160U;103
37;244;M161U;104
37;244;M162U;105
37;244;MUFH;106
37;244;MNSG;107
37;244;M165U;108
37;244;M166U;109
37;244;M167U;110
37;244;M168U;111
37;244;M169U;112
37;244;M170U;113
37;244;MNM;114
37;244;TQUF;115
37;244;TU;116
37;245;MTL;1
37;245;M 478;2
37;245;M 459;3
37;245;M 476;4
37;245;M457A;5
37;245;MPP;6
37;245;M 474;7
37;245;M 455;8
37;245;M 472;9
37;245;M 453;10
37;245;MSO;11
37;245;M 458;12
37;245;M 439;13
37;245;MDO;14
37;245;M 456;15
37;245;M 437;16
37;245;MEB;17
37;245;M 450;18
37;245;M429B;19
37;245;MAD;20
37;245;M 448;21
37;245;M427B;22
37;245;MTA;23
37;245;M 444;24
37;245;MEI;25
37;245;M 469;26
37;245;M 419;27
37;245;MGH;28
37;245;MINU;29
37;245;MIN;30
37;246;MIN;1
37;246;MINU;2
37;246;MGH;3
37;246;M 419;4
37;246;M 469;5
37;246;MEI;6
37;246;M 444;7
37;246;MTA;8
37;246;M427B;9
37;246;M 448;10
37;246;MAD;11
37;246;M429B;12
37;246;M 450;13
37;246;MEB;14
37;246;M 437;15
37;246;M 456;16
37;246;MDO;17
37;246;M 439;18
37;246;M 458;19
37;246;MSO;20
37;246;M 453;21
37;246;M 472;22
37;246;M 455;23
37;246;M 474;24
37;246;MPP;25
37;246;M457A;26
37;246;M 476;27
37;246;M 459;28
37;246;M 478;29
37;246;MTL;30
37;247;MIN;1
37;247;MIH;2
37;247;M 594;3
37;247;M 592;4
37;247;M 591;5
37;247;MBAE;6
37;247;M 589;7
37;247;MPBU;8
37;247;M 587;9
37;247;M 588;10
37;247;M 584;11
37;247;M 586;12
37;247;M 585;13
37;247;M 583;14
37;247;M 582;15
37;247;M 581;16
37;247;MRBI;17
37;247;M 580;18
37;247;M 579;19
37;247;MUHO;20
37;247;M 571;21
37;247;M 574;22
37;247;MPF;23
37;247;M 564;24
37;247;M 563;25
37;247;MRS;26
37;247;M 556;27
37;247;M 555;28
37;247;MPD;29
37;247;M 554;30
37;247;M 553;31
37;247;MPE;32
37;247;M 548;33
37;247;M 547;34
37;247;M 546;35
37;247;M 545;36
37;247;M 544;37
37;247;M 543;38
37;247;MRM;39
37;247;M 540;40
37;247;M 539;41
37;247;M 538;42
37;247;M 537;43
37;247;M 536;44
37;247;M 535;45
37;247;M 534;46
37;247;M 533;47
37;247;MDA;48
37;247;M 528;49
37;247;M 527;50
37;247;MKF;51
37;247;MN  F;52
37;247;MN  M;53
37;248;MN  M;1
37;248;MN  F;2
37;248;MKF;3
37;248;M 527;4
37;248;M 528;5
37;248;MDA;6
37;248;M 533;7
37;248;M 534;8
37;248;M 535;9
37;248;M 536;10
37;248;M 537;11
37;248;M 538;12
37;248;M 539;13
37;248;M 540;14
37;248;MRM;15
37;248;M 543;16
37;248;M 544;17
37;248;M 545;18
37;248;M 546;19
37;248;M 547;20
37;248;M 548;21
37;248;MPE;22
37;248;M 553;23
37;248;M 554;24
37;248;MPD;25
37;248;M 555;26
37;248;M 556;27
37;248;MRS;28
37;248;M 563;29
37;248;M 564;30
37;248;MPF;31
37;248;M 574;32
37;248;M 571;33
37;248;MUHO;34
37;248;M 579;35
37;248;M 580;36
37;248;MRBI;37
37;248;M 581;38
37;248;M 582;39
37;248;M 583;40
37;248;M 585;41
37;248;M 586;42
37;248;M 584;43
37;248;M 588;44
37;248;M 587;45
37;248;MPBU;46
37;248;M 589;47
37;248;MBAE;48
37;248;M 591;49
37;248;M 592;50
37;248;M 594;51
37;248;MIH;52
37;248;MIN;53
38;249;MN  M;1
38;249;MN  S;2
38;249;MN  L;3
38;249;MMBH;4
38;249;MFM;5
38;249;MJK;6
38;249;MEGS;7
38;249;MDFG;8
38;249;MTR;9
38;249;MWTR;10
38;249;M 215;11
38;249;M 216;12
38;249;MHR;13
38;249;M 217;14
38;249;M 218;15
38;249;M 219;16
38;249;M 220;17
38;249;M221B;18
38;249;M222A;19
38;249;M223B;20
38;249;M224A;21
38;249;M225B;22
38;249;M 226;23
38;249;MZO;24
38;249;M 229;25
38;249;M 230;26
38;249;MKO;27
38;249;M 233;28
38;249;M 234;29
38;249;MGB;30
38;249;M 235;31
38;249;M 238;32
38;249;M 237;33
38;249;M 240;34
38;249;MAG;35
38;249;M 244;36
38;249;M 243;37
38;249;M 245;38
38;249;M 246;39
38;249;MOM;40
38;249;M249A;41
38;249;M250A;42
38;249;M251A;43
38;249;M252A;44
38;249;M253A;45
38;249;M254A;46
38;249;MGK;47
38;249;MGKU;48
38;249;M257B;49
38;249;M 258;50
38;249;MRO;51
38;249;MART;52
38;249;MALD;53
38;249;M 321;54
38;249;M322A;55
38;249;M323A;56
38;249;M326A;57
38;249;M 324;58
38;249;M 327;59
38;249;M 328;60
38;249;MBEF;61
38;249;M 331;62
38;249;MRG;63
38;249;M 333;64
38;249;M 334;65
38;249;M 332;66
38;249;MPR;67
38;249;M 251;68
38;249;M 252;69
38;249;M 253;70
38;249;MBN;71
38;249;M 254;72
38;249;MROT;73
38;249;M257C;74
38;249;M258B;75
38;249;MUS;76
38;249;M259B;77
38;249;M 260;78
38;249;MRUM;79
38;249;M 263;80
38;249;M 363;81
38;249;MBE;82
38;249;M 262;83
38;249;M 265;84
38;249;M 264;85
38;249;MTS;86
38;249;M 267;87
38;249;MHFG;88
38;249;MLT;89
38;249;M271B;90
38;249;M 270;91
38;249;M272B;92
38;249;M 273;93
38;249;M 274;94
38;249;MTO;95
38;249;M 278;96
38;249;M 277;97
38;249;M 280;98
38;249;M 281;99
38;249;M 282;100
38;249;MFL;101
38;249;MXSZ;102
38;249;XALIW;103
38;249;XA 12;104
38;249;XA 11;105
38;249;XA 21;106
38;249;XA 22;107
38;249;XATX;108
38;249;XASBG;109
38;249;XAAI;110
38;249;XAML;111
38;249;XASB;112
38;250;XASB;1
38;250;XAML;2
38;250;XAAI;3
38;250;XASBG;4
38;250;XATX;5
38;250;XA 22;6
38;250;XA 21;7
38;250;XA 11;8
38;250;XA 12;9
38;250;XALIW;10
38;250;MXSZ;11
38;250;MFL;12
38;250;M 282;13
38;250;M 281;14
38;250;M 280;15
38;250;M 277;16
38;250;M 278;17
38;250;MTO;18
38;250;M 274;19
38;250;M 273;20
38;250;M272B;21
38;250;M 270;22
38;250;M271B;23
38;250;MLT;24
38;250;MHFG;25
38;250;M 267;26
38;250;MTS;27
38;250;M 264;28
38;250;M 265;29
38;250;M 262;30
38;250;MBE;31
38;250;M 363;32
38;250;M 263;33
38;250;MRUM;34
38;250;M 260;35
38;250;M259B;36
38;250;MUS;37
38;250;M258B;38
38;250;M257C;39
38;250;MROT;40
38;250;M 254;41
38;250;MBN;42
38;250;M 253;43
38;250;M 252;44
38;250;M 251;45
38;250;MPR;46
38;250;M 332;47
38;250;M 334;48
38;250;M 333;49
38;250;MRG;50
38;250;M 331;51
38;250;MBEF;52
38;250;M 328;53
38;250;M 327;54
38;250;M 324;55
38;250;M326A;56
38;250;M323A;57
38;250;M322A;58
38;250;M 321;59
38;250;MALD;60
38;250;MART;61
38;250;MRO;62
38;250;M 258;63
38;250;M257B;64
38;250;MGKU;65
38;250;MGK;66
38;250;M254A;67
38;250;M253A;68
38;250;M252A;69
38;250;M251A;70
38;250;M250A;71
38;250;M249A;72
38;250;MOM;73
38;250;M 246;74
38;250;M 245;75
38;250;M 243;76
38;250;M 244;77
38;250;MAG;78
38;250;M 240;79
38;250;M 237;80
38;250;M 238;81
38;250;M 235;82
38;250;MGB;83
38;250;M 234;84
38;250;M 233;85
38;250;MKO;86
38;250;M 230;87
38;250;M 229;88
38;250;MZO;89
38;250;M 226;90
38;250;M225B;91
38;250;M224A;92
38;250;M223B;93
38;250;M222A;94
38;250;M221B;95
38;250;M 220;96
38;250;M 219;97
38;250;M 218;98
38;250;M 217;99
38;250;MHR;100
38;250;M 216;101
38;250;M 215;102
38;250;MWTR;103
38;250;MTR;104
38;250;MDFG;105
38;250;MEGS;106
38;250;MJK;107
38;250;MFM;108
38;250;MMBH;109
38;250;MN  L;110
38;250;MN  S;111
38;250;MN  M;112
38;251;MN  M;1
38;251;MN  S;2
38;251;MN  L;3
38;251;MMBH;4
38;251;MFM;5
38;251;MJK;6
38;251;MEGS;7
38;251;MDFG;8
38;251;MTR;9
38;251;MWTR;10
38;251;M 215;11
38;251;M 216;12
38;251;MHR;13
38;251;M 217;14
38;251;M 218;15
38;251;M 219;16
38;251;M 220;17
38;251;M221B;18
38;251;M222A;19
38;251;M223B;20
38;251;M224A;21
38;251;M225B;22
38;251;M 226;23
38;251;MZO;24
38;251;M 229;25
38;251;M 230;26
38;251;MKO;27
38;251;M 233;28
38;251;M 234;29
38;251;MGB;30
38;251;M 235;31
38;251;M 238;32
38;251;M 237;33
38;251;M 240;34
38;251;MAG;35
38;251;M 244;36
38;251;M 243;37
38;251;M 245;38
38;251;M 246;39
38;251;MOM;40
38;251;M249A;41
38;251;M250A;42
38;251;M251A;43
38;251;M252A;44
38;251;M253A;45
38;251;M254A;46
38;251;MGK;47
38;251;MGKU;48
38;251;M257B;49
38;251;M 258;50
38;251;MRO;51
38;251;MARS;52
38;251;M281A;53
38;251;M282A;54
38;251;MPFR;55
38;251;MRA;56
38;251;M 285;57
38;251;M 286;58
38;251;MBB;59
38;251;MFLI;60
38;251;MFI;61
38;251;M 292;62
38;251;M 291;63
38;251;MODU;64
38;251;MOD;65
