"TrainNumber";"connectingIDs"
44907;"44907-0-Ec"
44910;"44910-0-Ec"
44912;"44912-0-Ec"
44917;"44917-0-Ec"
44918;"44918-0-Ec"
44920;"44920-0-Ec"
44925;"44925-0-Ec"
44927;"44927-0-Ec"
44937;"44937-0-Ec"
44943;"44943-0-Ec"
44946;"44946-0-Ec"
44949;"44949-0-Ec"
45100;"45100-29-ja"
45109;"45109-29-ja"
45140;"45140-241-kk#45140-251-kk"
45145;"45145-241-kk#45145-251-kk"
45330;"45330-0-hr#45330-1-hr#45330-2-hr"
45331;"45331-0-hr#45331-1-hr#45331-2-hr"
45360;"45360-2-hr#45360-3-hr"
45361;"45361-411-hr"
45365;"45365-411-hr"
45366;"45366-2-hr#45366-3-hr"
45367;"45367-411-hr"
45801;"45801-0-ja"
45802;"45802-29-ja"
45808;"45808-297-ja"
45812;"45812-0-ja"
45814;"45814-0-ja"
45817;"45817-0-ja"
45818;"45818-297-ja"
45819;"45819-29-ja"
45840;"45840-0-pa"
45849;"45849-84-pa"
45850;"45850-297-ja"
45851;"45851-0-ja"
45854;"45854-297-ja"
45860;"45860-307-ja"
45861;"45861-0-ja"
45902;"45902-0-Ec"
45903;"45903-0-Ec"
45904;"45904-0-Ec"
45910;"45910-0-Ec"
45911;"45911-0-Ec"
45914;"45914-84-Ec"
45917;"45917-0-Ec"
45918;"45918-0-Ec"
45919;"45919-804-Ec"
46372;"46372-907-ja"
47120;"47120-39-Ec#47120-39-ro#47120-309-ro"
47123;"47123-39-ro#47123-39-Ec#47123-309-Ec"
47125;"47125-31-ro#47125-31-Ec"
47126;"47126-39-Ec#47126-39-ro#47126-309-ro"
47128;"47128-39-Ec#47128-39-ro#47128-309-ro"
47129;"47129-39-ro#47129-39-Ec"
47148;"47148-0-pa#47148-1-pa#47148-2-pa"
47149;"47149-0-pa#47149-1-pa"
47183;"47183-0-Pl"
47340;"47340-0-hr#47340-1-hr#47340-2-hr#47340-0-Wa#47340-1-Wa"
47341;"47341-0-Wa#47341-1-Wa#47341-0-hr#47341-1-hr#47341-2-hr"
47342;"47342-0-Wa"
47586;"47586-0-sb#47586-1-sb"
47828;"47828-307-ja#47828-307-Wa#47828-307-Ec"
47846;"47846-42-ja"
47850;"47850-29-pa#47850-30-pa"
47851;"47851-0-pa#47851-100-pa"
47854;"47854-10-pa#47854-11-pa#47854-12-pa"
47855;"47855-403-pa#47855-404-pa#47855-405-pa"
47857;"47857-29-ja"
47858;"47858-0-ja"
47871;"47871-29-ja"
47902;"47902-0-Ec#47902-0-Ot#47902-0-Br#47902-0-Hc"
47908;"47908-0-Ec#47908-1-Ec#47908-0-Ot#47908-0-Br#47908-1-Br#47908-0-te#47908-0-ab"
47909;"47909-0-ab#47909-0-te#47909-0-Br#47909-0-Ot#47909-0-Ec"
47922;"47922-276-Ec#47922-276-Ot#47922-276-rz"
47961;"47961-299-Fc#47961-299-Ec"
47982;"47982-0-Kf"
48329;"48329-0-hr"
48330;"48330-0-hr"
48340;"48340-510-hr#48340-610-hr#48340-610-ta#48340-611-ta"
48341;"48341-61-ta#48341-62-ta#48341-610-hr#48341-611-hr"
48410;"48410-0-Hu#48410-0-Eh#48410-1-Eh"
48812;"48812-0-ja"
48816;"48816-0-ja"
48830;"48830-297-ja#48830-297-ro"
48831;"48831-218-ro"
48833;"48833-0-Wa#48833-0-ja"
48834;"48834-99-ja#48834-99-Wa"
48851;"48851-0-ja"
48852;"48852-0-ja"
48860;"48860-0-ja"
48863;"48863-0-ja"
48866;"48866-0-ja"
48867;"48867-0-ja"
48889;"48889-0-Wt#48889-1-Wt#48889-2-Wt"
48962;"48962-2-Ec#48962-100-Ec#48962-100-ro"
49112;"49112-65-ja"
49119;"49119-75-ja#49119-65-ja"
49350;"49350-10-hr#49350-11-hr#49350-10-Ot#49350-11-Br#49350-11-te#49350-11-Ar"
49535;"49535-402-pa#49535-403-pa"
49597;"49597-0-Wt#49597-1-Wt#49597-0-Kp"
49599;"49599-0-Wt#49599-1-Wt#49599-2-Wt#49599-0-Kp"
49772;"49772-0-Ph#49772-1-Ph"
49815;"49815-11-ja#49815-1-ja"
49816;"49816-29-ja"
49821;"49821-0-Wa#49821-1-Wa#49821-0-ja"
49833;"49833-11-ja#49833-1-ja"
50005;"50005-84-ot#50005-84-te"
50006;"50006-84-te#50006-84-ot"
50151;"50151-0-hr#50151-1-hr"
50152;"50152-0-hr#50152-100-hr"
50154;"50154-0-Wa#50154-1-Wa"
50155;"50155-402-pa#50155-403-pa"
50156;"50156-0-Wa#50156-1-Wa"
50157;"50157-0-Wa#50157-1-Wa"
50187;"50187-61-pa#50187-62-pa"
50246;"50246-108-ta#50246-108-Hm#50246-108-ro#50246-108-sü"
50247;"50247-118-sü#50247-108-sü#50247-108-ro#50247-108-Hm#50247-108-ta#50247-118-ta"
50308;"50308-29-ro"
50309;"50309-29-ro"
50502;"50502-0-Wa#50502-0-Ec#50502-0-Fc#50502-0-rz"
50940;"50940-1-Wz"
51011;"51011-96-pa#51011-97-pa#51011-98-pa"
51042;"51042-0-Ot#51042-1-Ot"
51043;"51043-0-rz"
51048;"51048-0-rz"
51397;"51397-0-rz#51397-1-rz#51397-0-Fc#51397-600-ro#51397-849-sü"
51544;"51544-1-sü#51544-0-sü#51544-0-Br#51544-0-te#51544-0-ab"
51548;"51548-612-sü#51548-601-sü#51548-600-Br#51548-600-te#51548-600-ab"
51552;"51552-600-sü#51552-600-Br#51552-600-te#51552-600-ab"
51556;"51556-601-sü#51556-600-sü#51556-600-Br#51556-600-te#51556-600-ab"
51558;"51558-96-sü#51558-97-sü#51558-96-Br#51558-96-te#51558-96-ab"
51570;"51570-0-sü#51570-0-ro"
51572;"51572-849-sü#51572-849-ro"
51574;"51574-84-sü#51574-84-ro"
51576;"51576-849-sü#51576-849-ro"
51582;"51582-849-sü#51582-849-ro"
51584;"51584-849-sü#51584-850-sü#51584-849-ro"
51592;"51592-0-sü#51592-1-sü#51592-0-ro"
51594;"51594-96-sü#51594-96-ro"
51596;"51596-849-sü#51596-849-ro"
51647;"51647-807-DH#51647-108-Hm"
51651;"51651-108-DH#51651-108-Hm"
51653;"51653-108-ta#51653-108-Hm"
51659;"51659-108-ta#51659-108-Hm"
51683;"51683-600-ro#51683-601-ro#51683-601-hr"
51685;"51685-600-ro#51685-600-hr"
51687;"51687-600-ro#51687-600-hr"
51732;"51732-108-Hm#51732-108-ta"
51736;"51736-108-Hm#51736-108-ta"
51744;"51744-178-Hm#51744-178-ta"
51750;"51750-108-Hm#51750-108-ta"
51801;"51801-43-ro#51801-43-sü"
51803;"51803-849-Ec#51803-849-Wa"
51809;"51809-108-ro#51809-108-sü"
51815;"51815-849-ro"
51823;"51823-849-ro#51823-849-sü"
51827;"51827-849-ro#51827-849-sü"
51861;"51861-0-ab#51861-0-Br#51861-0-sü"
51863;"51863-0-ab#51863-0-te#51863-0-Br#51863-0-sü#51863-1-sü"
51865;"51865-0-ab#51865-0-te#51865-0-Br#51865-0-sü"
51869;"51869-600-ab#51869-600-te#51869-600-Br#51869-600-sü"
51879;"51879-609-ab#51879-609-Br#51879-1-Br#51879-0-sü"
52591;"52591-0-ta#52591-0-Hm"
52597;"52597-0-ta#52597-0-Hm#52597-1-Hm"
52599;"52599-0-ta#52599-0-Hm"
52640;"52640-600-sü#52640-600-Br"
52642;"52642-600-sü#52642-601-sü#52642-600-Br"
52648;"52648-0-sü#52648-0-Br"
52652;"52652-839-ro#52652-838-ro"
52654;"52654-839-ro"
52662;"52662-839-ro"
52680;"52680-0-Wa"
52681;"52681-0-Wa"
52683;"52683-96-Wa"
52685;"52685-839-ro"
52686;"52686-0-pa"
52687;"52687-41-ro"
52689;"52689-839-ro"
52690;"52690-100-pa"
52692;"52692-0-pa"
52694;"52694-0-pa"
52702;"52702-600-ro"
52714;"52714-600-ro"
52717;"52717-600-ro"
52720;"52720-108-Hm#52720-108-hm#52720-108-ta"
52723;"52723-600-ro"
52726;"52726-0-Hm#52726-0-ta"
52730;"52730-96-Ot#52730-0-Br"
52738;"52738-0-Ot#52738-600-Br"
52741;"52741-307-pa"
52746;"52746-0-Ot#52746-600-Br"
52748;"52748-0-Ot#52748-600-Br"
52757;"52757-0-Wa#52757-0-pa"
52759;"52759-0-pa"
52763;"52763-609-Br#52763-601-sü"
52769;"52769-600-Br#52769-600-sü"
52781;"52781-600-Br#52781-600-Ot"
52789;"52789-169-Br#52789-157-Ot"
52799;"52799-600-Br#52799-600-Ot"
56016;"56016-122-Lü"
56017;"56017-122-Lü"
56018;"56018-0-sü"
56019;"56019-0-sü"
56023;"56023-0-Br#56023-36-ro"
56024;"56024-112-ro#56024-0-Br"
56075;"56075-0-Ot"
56280;"56280-13-Lü#56280-0-Br"
56281;"56281-603-Br#56281-13-Lü#56281-113-Lü"
56283;"56283-29-Br#56283-29-Lü"
56284;"56284-99-Lü#56284-99-Br"
56321;"56321-0-Hs"
56336;"56336-0-oe"
56337;"56337-0-oe"
56340;"56340-600-ro"
56341;"56341-600-ro"
56342;"56342-600-ro"
56343;"56343-600-ro"
56344;"56344-96-ro"
56345;"56345-600-ro"
56346;"56346-600-ro"
56347;"56347-600-ro"
56348;"56348-0-ro"
56350;"56350-290-pa"
56351;"56351-290-pa"
56352;"56352-0-pa"
56354;"56354-0-sü"
56356;"56356-0-oe#56356-1-oe"
56357;"56357-0-pa#56357-1-pa"
56358;"56358-0-oe#56358-1-oe"
56359;"56359-0-pa"
56362;"56362-0-sü#56362-1-sü#56362-2-sü"
56363;"56363-0-sü#56363-1-sü#56363-2-sü"
56364;"56364-0-sü#56364-1-sü"
56365;"56365-0-sü#56365-1-sü#56365-2-sü"
56368;"56368-0-sü"
56369;"56369-0-sü"
56370;"56370-0-pa"
56372;"56372-0-pa"
56373;"56373-84-pa"
56375;"56375-0-Wa#56375-1-Wa"
56377;"56377-0-Wa"
56380;"56380-0-Wa"
56381;"56381-0-Wa#56381-1-Wa"
56384;"56384-0-sü"
56385;"56385-0-ro"
56386;"56386-0-ro"
56387;"56387-203-ja#56387-213-ja"
56388;"56388-42-bt"
56389;"56389-203-ja"
56390;"56390-84-ja"
56391;"56391-0-ja"
56394;"56394-84-ja"
56395;"56395-0-ja"
56396;"56396-84-ja"
56401;"56401-602-sü"
56402;"56402-0-sü"
56403;"56403-0-sü#56403-2-sü"
56405;"56405-600-sü"
56407;"56407-1-sü"
56408;"56408-0-sü"
56409;"56409-600-sü"
56415;"56415-710-sü#56415-711-sü"
56420;"56420-13-Lü#56420-113-Lü"
56421;"56421-13-Lü#56421-113-Lü"
56422;"56422-13-Lü#56422-113-Lü"
56423;"56423-13-Lü#56423-113-Lü"
56424;"56424-13-Lü"
56429;"56429-13-Lü"
56430;"56430-13-Lü#56430-113-Lü"
56433;"56433-84-lü"
56434;"56434-67-Lü"
56435;"56435-13-Lü"
56436;"56436-67-Lü"
56437;"56437-67-Lü#56437-77-Lü"
56438;"56438-67-Lü"
56439;"56439-313-Lü#56439-213-Lü"
56440;"56440-13-Lü#56440-113-Lü#56440-213-Lü"
56441;"56441-13-Lü#56441-113-Lü#56441-213-Lü"
56462;"56462-600-sü"
56463;"56463-13-Lü"
56464;"56464-13-Lü"
56465;"56465-297-ja"
56466;"56466-297-ja"
56468;"56468-0-ja"
56469;"56469-0-ja"
56472;"56472-0-ja#56472-1-ja"
56474;"56474-297-ja"
56479;"56479-990-ja"
56480;"56480-307-ja#56480-317-ja"
56481;"56481-297-st"
56483;"56483-0-st"
56484;"56484-0-st"
56485;"56485-0-st"
56486;"56486-0-ja"
56487;"56487-0-ja"
56492;"56492-0-pa"
56493;"56493-0-pa"
56494;"56494-102-pa#56494-103-pa"
56495;"56495-0-ja#56495-0-pa#56495-1-pa"
56497;"56497-1-pa#56497-0-pa"
56498;"56498-297-ja"
56499;"56499-0-ja"
56500;"56500-297-ja"
56501;"56501-0-pa#56501-1-pa"
56502;"56502-0-pa"
56504;"56504-0-pa"
56505;"56505-0-pa"
56506;"56506-0-pa"
56507;"56507-0-ja#56507-1-ja"
56512;"56512-0-pa"
56513;"56513-0-pa"
56515;"56515-0-pa"
56516;"56516-0-pa"
56518;"56518-0-pa"
56519;"56519-0-pa#56519-1-pa"
56520;"56520-0-pa"
56521;"56521-0-pa"
56522;"56522-0-pa"
56523;"56523-0-pa"
56524;"56524-100-pa"
56530;"56530-84-Wa"
56533;"56533-0-pa#56533-1-pa#56533-2-pa#56533-3-pa"
56534;"56534-183-pa#56534-184-pa#56534-185-pa#56534-186-pa"
56537;"56537-0-Wa"
56538;"56538-0-pa#56538-1-pa#56538-2-pa"
56539;"56539-403-pa#56539-404-pa#56539-405-pa"
56540;"56540-1-pa#56540-0-pa"
56544;"56544-0-pa"
56546;"56546-403-pa#56546-404-pa"
56553;"56553-1-pa"
56554;"56554-1-pa"
56556;"56556-0-pa"
56559;"56559-0-Wa"
56562;"56562-42-Wa"
56564;"56564-0-Wa"
56566;"56566-0-Ec#56566-1-Ec"
56567;"56567-0-Wa#56567-1-Wa"
56569;"56569-0-Wa"
56570;"56570-0-Wa"
56571;"56571-0-Wa"
56572;"56572-0-Wa"
56576;"56576-0-Wa"
56577;"56577-0-Wa"
56578;"56578-84-Wa"
56579;"56579-0-pa"
56580;"56580-84-Wa"
56581;"56581-0-Wa"
56582;"56582-84-Wa"
56585;"56585-0-Wa"
56586;"56586-0-hi#56586-1-hi"
56587;"56587-42-hi#56587-43-hi"
56590;"56590-42-hi#56590-43-hi"
56591;"56591-42-hi#56591-43-hi"
56592;"56592-0-Ec"
56593;"56593-1-Ec"
56599;"56599-227-Ec"
56600;"56600-0-Ec#56600-1-Ec"
56601;"56601-96-Ec#56601-97-Ec"
56603;"56603-96-Ec#56603-97-Ec"
56604;"56604-0-Ec"
56605;"56605-96-Ec#56605-97-Ec"
56606;"56606-42-Ec"
56607;"56607-0-hi#56607-1-hi"
56608;"56608-0-Ec"
56609;"56609-96-Ec"
56610;"56610-0-Ec"
56612;"56612-0-Ec"
56613;"56613-0-Ec"
56614;"56614-0-hi"
56615;"56615-0-Ec"
56616;"56616-0-hi"
56617;"56617-0-hi"
56618;"56618-0-Ec"
56621;"56621-0-hi"
56622;"56622-0-Ec"
56623;"56623-0-Ec"
56624;"56624-42-Ec"
56625;"56625-96-Ec"
56626;"56626-0-Ec"
56627;"56627-0-Ec"
56629;"56629-0-Ec"
56631;"56631-0-hr"
56632;"56632-1-Ec"
56633;"56633-0-Ec"
56634;"56634-0-hr"
56635;"56635-0-hr"
56636;"56636-84-hr"
56637;"56637-42-Ec"
56640;"56640-42-ro"
56641;"56641-96-ro"
56642;"56642-0-ro#56642-1-ro"
56643;"56643-42-ro"
56644;"56644-96-ro"
56645;"56645-600-ro"
56646;"56646-600-ro"
56647;"56647-600-ro"
56648;"56648-96-ro"
56652;"56652-96-ro"
56653;"56653-600-ro"
56655;"56655-143-ro"
56656;"56656-600-ro"
56657;"56657-600-ro#56657-601-ro"
56658;"56658-600-ro"
56659;"56659-600-ro"
56661;"56661-127-ro"
56662;"56662-600-ro"
56663;"56663-600-ro"
56664;"56664-600-ro"
56665;"56665-0-ro"
56666;"56666-0-ro"
56667;"56667-182-ro"
56668;"56668-600-ro"
56669;"56669-600-ro"
56672;"56672-600-ro"
56673;"56673-0-ro"
56674;"56674-600-ro"
56675;"56675-0-ro"
56676;"56676-0-ro"
56677;"56677-0-ro"
56678;"56678-0-ro#56678-1-ro"
56679;"56679-0-ro"
56681;"56681-58-ro"
56682;"56682-600-ro"
56683;"56683-600-ro"
56684;"56684-600-ro"
56685;"56685-0-ro"
56686;"56686-0-ro"
56687;"56687-0-ro"
56688;"56688-58-ro"
56700;"56700-0-pa"
56701;"56701-0-pa"
56702;"56702-0-Wa"
56703;"56703-0-pa"
56704;"56704-39-Ec"
56705;"56705-0-Wa"
56707;"56707-1-Wa#56707-2-Wa#56707-0-Wa"
56709;"56709-0-pa"
56710;"56710-0-pa#56710-1-pa"
56711;"56711-0-pa#56711-1-pa"
56713;"56713-0-pa"
56715;"56715-0-pa#56715-1-pa"
56716;"56716-0-pa"
56717;"56717-0-pa#56717-1-pa"
56718;"56718-297-ja#56718-307-ja"
56720;"56720-0-pa"
56723;"56723-0-pa"
56728;"56728-0-pa"
56747;"56747-0-Fc"
56751;"56751-600-ro#56751-600-sü#56751-610-sü#56751-601-sü"
56752;"56752-600-ro#56752-132-sü#56752-133-sü"
56755;"56755-96-Ec"
56756;"56756-0-Ec"
56758;"56758-84-Ec"
56759;"56759-0-Ec"
56760;"56760-0-Ec"
56762;"56762-84-Ec"
56767;"56767-600-hr"
56768;"56768-0-hr"
56772;"56772-0-hr"
56773;"56773-0-hr"
56774;"56774-0-hr#56774-1-hr"
56775;"56775-0-hr"
56777;"56777-0-hr"
56778;"56778-0-ro"
56779;"56779-0-ro"
56780;"56780-0-ro"
56781;"56781-0-ro"
56782;"56782-29-tr"
56785;"56785-29-tr"
56786;"56786-0-Fc"
56787;"56787-0-Fc"
56788;"56788-0-Fc"
56795;"56795-0-Ec#56795-1-Ec"
56797;"56797-0-Ec"
56801;"56801-0-Hm"
56802;"56802-157-Hm"
56803;"56803-0-Hm"
56804;"56804-0-Hm"
56805;"56805-0-hr"
56806;"56806-0-hr"
56807;"56807-0-hr#56807-1-hr"
56812;"56812-0-Ot"
56813;"56813-29-ot"
56815;"56815-0-Ot#56815-1-Ot"
56816;"56816-0-Ot#56816-1-Ot"
56817;"56817-0-Ot#56817-1-Ot"
56823;"56823-0-Hm"
56826;"56826-0-Hm"
56827;"56827-0-Hm"
56828;"56828-0-Hm"
56830;"56830-0-Hm"
56831;"56831-0-hr"
56832;"56832-0-hr#56832-1-hr"
56833;"56833-0-hr"
56834;"56834-0-Hm"
56835;"56835-0-Hm"
56836;"56836-0-Hm"
56837;"56837-0-Hm"
56838;"56838-0-Hm"
56843;"56843-0-hr"
56844;"56844-0-hr"
56845;"56845-0-Hm"
56851;"56851-0-Hm#56851-1-Hm"
56853;"56853-0-Hm"
56861;"56861-0-Fp"
56862;"56862-0-Fp"
56863;"56863-107-Hm#56863-107-rz"
56866;"56866-0-rz"
56867;"56867-108-rz#56867-108-Hm"
56873;"56873-0-Hm"
56874;"56874-0-Hm"
56875;"56875-0-Ot"
56876;"56876-0-Hm#56876-1-Fp"
56877;"56877-0-Fp#56877-0-Hm"
56878;"56878-0-Ot#56878-1-Ot#56878-2-Ot"
56879;"56879-0-Ot#56879-1-Ot#56879-2-Ot"
56881;"56881-0-Fc"
56885;"56885-0-Ot#56885-1-Ot"
56888;"56888-0-Fc#56888-10-Fc"
56889;"56889-0-Fc"
56890;"56890-0-Fc#56890-1-Fc"
56891;"56891-0-Fc"
56892;"56892-0-Fc#56892-1-Fc"
56893;"56893-0-Fc"
56894;"56894-0-Fc#56894-1-Fc"
56895;"56895-0-Fc"
56896;"56896-87-hr"
56897;"56897-87-hr"
56900;"56900-0-hr#56900-1-hr"
56907;"56907-600-hr"
56908;"56908-600-hr"
56911;"56911-0-hr"
56913;"56913-0-hr"
56914;"56914-0-hr"
56915;"56915-0-hr"
56916;"56916-1-hr#56916-0-hr"
56917;"56917-0-hr"
56918;"56918-0-hr"
56919;"56919-0-hr"
56920;"56920-0-hr"
56921;"56921-0-hr"
56924;"56924-161-hr"
56925;"56925-161-hr"
56926;"56926-0-hr#56926-1-hr"
56927;"56927-0-hr"
56928;"56928-0-hr"
56929;"56929-82-hr#56929-62-hr#56929-72-hr"
56930;"56930-0-hr"
56931;"56931-1-hr#56931-2-hr#56931-0-hr"
56932;"56932-0-hr"
56933;"56933-0-hr"
56934;"56934-0-hr"
56935;"56935-0-hr"
56936;"56936-0-hr"
56937;"56937-0-hr"
56938;"56938-0-hr"
56939;"56939-0-hr#56939-1-hr"
56942;"56942-0-hr"
56944;"56944-0-hr"
56947;"56947-0-hr"
56948;"56948-0-hr#56948-1-hr#56948-2-hr"
56949;"56949-0-hr#56949-1-hr"
56958;"56958-87-hr"
56959;"56959-87-hr"
56960;"56960-0-hr"
56961;"56961-0-hr"
56962;"56962-0-hr"
56965;"56965-0-hr"
56966;"56966-0-hr"
56967;"56967-0-hr"
56968;"56968-0-hr"
56969;"56969-0-Eh"
60040;"60040-0-ro#60040-0-ot#60040-0-Br#60040-0-te"
60041;"60041-0-te#60041-0-Br#60041-600-ro#60041-601-ro"
60305;"60305-600-Ar#60305-600-te#60305-600-Br#60305-600-sü"
60306;"60306-17-sü#60306-17-Br#60306-117-Br#60306-17-te#60306-17-Ar"
60331;"60331-307-ja#60331-317-ja"
60333;"60333-1-sü#60333-0-sü#60333-0-ro#60333-0-hr"
60390;"60390-84-ja"
60449;"60449-99-Wa#60449-99-Ec#60449-99-Hm#60449-99-ta#60449-99-kr"
60476;"60476-108-Br#60476-10-ro#60476-11-ro#60476-110-sü#60476-12-ro#60476-110-Hm#60476-110-ta#60476-110-Rg"
60491;"60491-46-Wa#60491-45-Wa"
60492;"60492-168-Wa#60492-167-Wa"
60493;"60493-168-Wa#60493-167-Wa"
60494;"60494-167-Wa#60494-168-Wa"
60495;"60495-167-Wa#60495-168-Wa"
60496;"60496-44-Wa#60496-45-Wa"
60706;"60706-19-sü#60706-0-Br#60706-1-Br#60706-0-te"
60870;"60870-0-pa#60870-600-sü#60870-600-Br#60870-601-Br#60870-600-te"
60873;"60873-600-te#60873-600-Br#60873-601-Br#60873-600-sü#60873-600-pa#60873-601-pa"
60920;"60920-108-Hm#60920-108-ta"
60921;"60921-108-ta#60921-108-Hm"
60975;"60975-242-ko#60975-242-ab#60975-242-te#60975-242-Br#60975-241-ro#60975-242-ro"
60989;"60989-29-he#60989-29-sü"
61900;"61900-297-ja#61900-307-ja"
61901;"61901-65-ja"
61906;"61906-307-pa#61906-317-pa#61906-297-ro#61906-298-ro"
61915;"61915-141-ro#61915-41-ro"
61916;"61916-41-ro#61916-42-ro"
61917;"61917-197-ro#61917-839-ro"
61918;"61918-100-ro#61918-129-ro"
61919;"61919-0-ro#61919-100-ro"
61920;"61920-0-ro"
61921;"61921-0-ro"
61922;"61922-100-ro#61922-0-ro"
61925;"61925-128-ro#61925-129-ro#61925-100-ro"
61926;"61926-0-ro"
61927;"61927-0-ro"
61930;"61930-0-ro"
61935;"61935-0-ro"
61936;"61936-839-ro#61936-197-ro"
61937;"61937-839-ro"
61941;"61941-0-ro"
61942;"61942-839-ro#61942-197-ro"
61943;"61943-0-ro"
61944;"61944-0-ro"
61946;"61946-402-pa"
61949;"61949-297-ro"
61953;"61953-0-ro"
61956;"61956-0-ro"
61961;"61961-197-ro#61961-839-ro#61961-297-pa#61961-298-pa"
61963;"61963-0-ro"
62560;"62560-0-Hu#62560-0-Hs#62560-1-Hs"
62810;"62810-0-Wz"
62811;"62811-0-Vo"
62852;"62852-100-Eh"
62892;"62892-0-Bg#62892-1-Bg"
62912;"62912-0-Eh#62912-1-Eh"
62916;"62916-0-sb"
62919;"62919-0-Wt"
62924;"62924-0-Wt#62924-1-Wt"
62925;"62925-0-Wt"
62927;"62927-0-oe"
62929;"62929-0-Wt#62929-1-Wt"
63260;"63260-0-Wz"
69082;"69082-2-sb#69082-3-sb"
69104;"69104-0-bu#69104-1-bu#69104-0-Go"
69292;"69292-0-Wt"
69295;"69295-0-Wt"
69339;"69339-0-Vo"
69424;"69424-0-An#69424-0-no#69424-1-no"
75712;"75712-205-Wa"
75756;"75756-278-le#75756-278-Wa"
75759;"75759-278-Ec#75759-278-Wa"
75811;"75811-13-Lü"
75812;"75812-13-Lü"
75813;"75813-13-Lü"
75814;"75814-13-Lü#75814-113-Lü"
75815;"75815-13-Lü"
75816;"75816-13-Lü#75816-113-Lü"
75819;"75819-13-Lü"
75820;"75820-13-Lü"
75821;"75821-13-Lü"
75822;"75822-13-Lü"
75823;"75823-13-Lü"
75824;"75824-13-Lü"
75827;"75827-13-Lü"
75828;"75828-13-Lü"
75830;"75830-0-sü"
75831;"75831-0-sü"
75832;"75832-0-sü"
75833;"75833-600-sü"
75835;"75835-600-sü"
75836;"75836-600-sü"
75837;"75837-600-sü"
75838;"75838-600-sü"
75842;"75842-0-ja"
75856;"75856-0-ro#75856-1-ro"
75857;"75857-183-ro#75857-184-ro"
75863;"75863-0-ro#75863-1-ro"
79191;"79191-0-pa"
79192;"79192-48-pa"
79194;"79194-0-pa"
79196;"79196-0-pa"
79197;"79197-0-pa"
79410;"79410-0-Su#79410-0-So"
83767;"83767-0-Cz#83767-0-Mz"
83772;"83772-0-sb"
88764;"88764-0-sb#88764-1-sb"
88772;"88772-0-sb#88772-0-Hu#88772-1-Hu#88772-2-Hu"
88774;"88774-0-sb"
88791;"88791-0-oe"
88805;"88805-0-sb#88805-0-Be"
88806;"88806-0-sb#88806-0-Av"
88824;"88824-296-ro#88824-839-ro#88824-297-Wa"
88825;"88825-297-Wa#88825-839-ro#88825-298-ro"
88826;"88826-296-ro#88826-839-ro#88826-297-Wa"
88827;"88827-297-Wa#88827-839-ro#88827-838-ro"
88830;"88830-0-ro#88830-1-ro"
88831;"88831-0-ro"
88832;"88832-0-ro"
88833;"88833-296-ro#88833-839-ro"
88836;"88836-839-ro#88836-298-ro"
88837;"88837-0-Hs"
88841;"88841-0-ro#88841-1-ro"
89011;"89011-0-Hu#89011-1-Hu#89011-2-Hu#89011-3-Hu#89011-0-Eh"
89156;"89156-0-sb"
91276;"91276-0-Wz"
91778;"91778-0-wü#91778-1-wü"
92759;"92759-0-sb"
92760;"92760-0-sb"
93178;"93178-1-Eh#93178-2-Eh"
93188;"93188-0-Vo#93188-1-Vo"
93354;"93354-0-Eh"
93614;"93614-0-Si"
93925;"93925-0-Av#93925-0-Hs"
93961;"93961-0-Be#93961-1-Be#93961-0-Bm"
93962;"93962-0-oe"
93968;"93968-0-Pl"
95095;"95095-74-Hm"
95097;"95097-43-Hm"
95119;"95119-0-ro"
95120;"95120-0-ro"
95121;"95121-0-ro"
95122;"95122-0-ro"
95123;"95123-0-ro"
95124;"95124-0-ro"
95239;"95239-0-ko#95239-0-te#95239-0-Br#95239-1-Br#95239-13-Lü"
95241;"95241-0-ko#95241-0-te#95241-0-Br#95241-1-Br#95241-13-Lü"
95242;"95242-13-Lü#95242-0-Sl#95242-1-Sl#95242-0-Br#95242-0-te"
95246;"95246-113-Lü#95246-13-Lü#95246-0-Br#95246-1-Br#95246-0-te"
95255;"95255-108-ro#95255-108-Hm#95255-108-ta#95255-109-ta"
95273;"95273-0-Sü"
95388;"95388-0-Bm"
95396;"95396-0-Pl"
95397;"95397-0-Pl"
95450;"95450-0-Pl#95450-2-Pl#95450-1-Pl"
95459;"95459-0-Eh#95459-1-Eh"
95493;"95493-0-Kf#95493-1-Kf#95493-2-Kf#95493-0-Go"
95505;"95505-0-Bm"
95507;"95507-0-Bm"
95508;"95508-0-Bm"
95542;"95542-0-Bm"
98813;"98813-0-Hu#98813-1-Hu#98813-0-Pl"
99647;"99647-183-Ec#99647-184-Ec#99647-193-Hm#99647-310-DH"
40740;"40740-182-TS#40740-183-TS"
40741;"40741-183-TS"
42346;"42346-0-Lz#42346-1-Lz"
42348;"42348-0-Ge#42348-1-Ge"
42351;"42351-0-So"
42352;"42352-0-Ko"
42355;"42355-0-Ge"
42364;"42364-0-TS"
42365;"42365-0-TS"
42366;"42366-0-TS"
42367;"42367-0-TS"
43300;"43300-0-TS"
43301;"43301-0-TS"
44373;"44373-0-So#44373-1-So"
44430;"44430-0-So"
45300;"45300-402-TS"
45301;"45301-84-TS#45301-85-TS"
45306;"45306-17-TS"
45307;"45307-402-TS#45307-420-TS"
45310;"45310-420-TS"
45311;"45311-110-TS#45311-111-TS"
45313;"45313-402-TS"
45315;"45315-96-TS#45315-97-TS"
45316;"45316-402-TS"
45320;"45320-184-TS"
